zip,state_code,state,population,county
25048,WV,West Virginia,63,Raleigh
25076,WV,West Virginia,294,Logan
25124,WV,West Virginia,1282,Putnam
25149,WV,West Virginia,230,Boone
25253,WV,West Virginia,2423,Mason
25314,WV,West Virginia,14027,Kanawha
25547,WV,West Virginia,760,Logan
25570,WV,West Virginia,5792,Wayne
25617,WV,West Virginia,706,Logan
25624,WV,West Virginia,196,Logan
25813,WV,West Virginia,8341,Raleigh
25873,WV,West Virginia,441,Raleigh
26075,WV,West Virginia,446,Brooke
26152,WV,West Virginia,118,Wirt
26224,WV,West Virginia,268,Randolph
26327,WV,West Virginia,68,Ritchie
26443,WV,West Virginia,349,Gilmer
26534,WV,West Virginia,2775,Monongalia
26719,WV,West Virginia,3053,Mineral
26812,WV,West Virginia,1819,Hardy
26855,WV,West Virginia,564,Grant
27041,NC,North Carolina,7951,Surry
27233,NC,North Carolina,4096,Randolph
27263,NC,North Carolina,21886,Randolph
27305,NC,North Carolina,1624,Caswell
27312,NC,North Carolina,20508,Chatham
27314,NC,North Carolina,956,Caswell
27370,NC,North Carolina,14409,Randolph
27379,NC,North Carolina,5246,Caswell
27408,NC,North Carolina,18323,Guilford
27504,NC,North Carolina,15593,Johnston
27516,NC,North Carolina,43036,Orange
27524,NC,North Carolina,13675,Johnston
27709,NC,North Carolina,1152,Durham
27809,NC,North Carolina,4747,Nash
27837,NC,North Carolina,7075,Pitt
27842,NC,North Carolina,1446,Northampton
27860,NC,North Carolina,1663,Beaufort
27870,NC,North Carolina,25497,Halifax
27876,NC,North Carolina,1218,Northampton
27879,NC,North Carolina,316,Pitt
27893,NC,North Carolina,39531,Wilson
27982,NC,North Carolina,56,Dare
28039,NC,North Carolina,82,Rowan
28152,NC,North Carolina,24523,Cleveland
28204,NC,North Carolina,7199,Mecklenburg
28366,NC,North Carolina,5868,Sampson
28377,NC,North Carolina,12654,Robeson
28386,NC,North Carolina,6258,Robeson
28411,NC,North Carolina,39019,New Hanover
28449,NC,North Carolina,1778,New Hanover
28455,NC,North Carolina,2500,Columbus
28469,NC,North Carolina,6094,Brunswick
28510,NC,North Carolina,1508,Pamlico
28562,NC,North Carolina,38317,Craven
28652,NC,North Carolina,0,Avery
28673,NC,North Carolina,6221,Catawba
28676,NC,North Carolina,3788,Surry
28723,NC,North Carolina,10918,Jackson
28741,NC,North Carolina,3672,Macon
29046,SC,South Carolina,143,Lee
29048,SC,South Carolina,5160,Orangeburg
29101,SC,South Carolina,3037,Chesterfield
29117,SC,South Carolina,1038,Orangeburg
29206,SC,South Carolina,19491,Richland
29341,SC,South Carolina,20162,Cherokee
29368,SC,South Carolina,111,Spartanburg
29461,SC,South Carolina,38324,Berkeley
29506,SC,South Carolina,20424,Florence
29567,SC,South Carolina,389,Dillon
29613,SC,South Carolina,1907,Greenville
29658,SC,South Carolina,482,Oconee
29691,SC,South Carolina,11672,Oconee
29709,SC,South Carolina,6640,Chesterfield
29902,SC,South Carolina,15631,Beaufort
30045,GA,Georgia,43018,Gwinnett
30064,GA,Georgia,49256,Cobb
30126,GA,Georgia,43486,Cobb
30175,GA,Georgia,5409,Pickens
30286,GA,Georgia,22143,Upson
30425,GA,Georgia,1458,Emanuel
30428,GA,Georgia,2815,Wheeler
30450,GA,Georgia,2170,Bulloch
30545,GA,Georgia,929,White
30565,GA,Georgia,4614,Jackson
30572,GA,Georgia,864,Union
30573,GA,Georgia,46,Rabun
30577,GA,Georgia,20814,Stephens
30622,GA,Georgia,11846,Oconee
30628,GA,Georgia,7391,Madison
30663,GA,Georgia,3255,Morgan
30814,GA,Georgia,8673,Columbia
30824,GA,Georgia,17266,McDuffie
59013,MT,Montana,128,Carbon
59037,MT,Montana,1752,Yellowstone
59039,MT,Montana,43,Rosebud
59057,MT,Montana,741,Yellowstone
59062,MT,Montana,16,Powder River
59263,MT,Montana,1445,Daniels
59354,MT,Montana,49,Fallon
59457,MT,Montana,8887,Fergus
59467,MT,Montana,109,Teton
59647,MT,Montana,359,Broadwater
59711,MT,Montana,8839,Deer Lodge
59727,MT,Montana,154,Silver Bow
59731,MT,Montana,118,Powell
59873,MT,Montana,3220,Sanders
59926,MT,Montana,384,Flathead
59930,MT,Montana,658,Lincoln
60074,IL,Illinois,39217,Cook
60076,IL,Illinois,31788,Cook
60134,IL,Illinois,29458,Kane
60140,IL,Illinois,18568,Kane
60441,IL,Illinois,35583,Will
60450,IL,Illinois,20906,Grundy
60523,IL,Illinois,10081,DuPage
60538,IL,Illinois,29343,Kendall
60549,IL,Illinois,190,LaSalle
60930,IL,Illinois,985,Iroquois
61043,IL,Illinois,121,Ogle
61067,IL,Illinois,733,Stephenson
61103,IL,Illinois,23512,Winnebago
61254,IL,Illinois,11003,Henry
61272,IL,Illinois,1170,Mercer
61276,IL,Illinois,63,Mercer
61323,IL,Illinois,78,Bureau
61331,IL,Illinois,18,Lee
61354,IL,Illinois,10531,LaSalle
61373,IL,Illinois,2153,LaSalle
61439,IL,Illinois,215,Knox
61562,IL,Illinois,45,Peoria
61568,IL,Illinois,4352,Tazewell
61614,IL,Illinois,28207,Peoria
61760,IL,Illinois,2306,Woodford
61813,IL,Illinois,1598,Piatt
61815,IL,Illinois,261,Champaign
61820,IL,Illinois,38393,Champaign
61854,IL,Illinois,1193,Piatt
61955,IL,Illinois,189,Edgar
62001,IL,Illinois,1669,Madison
62019,IL,Illinois,298,Montgomery
62265,IL,Illinois,4072,Clinton
62286,IL,Illinois,6230,Randolph
62289,IL,Illinois,330,St. Clair
62324,IL,Illinois,1112,Adams
62351,IL,Illinois,1708,Adams
62354,IL,Illinois,1484,Hancock
62366,IL,Illinois,1637,Pike
62442,IL,Illinois,2643,Clark
62447,IL,Illinois,3366,Cumberland
62466,IL,Illinois,4605,Lawrence
62477,IL,Illinois,732,Clark
62681,IL,Illinois,5501,Schuyler
62684,IL,Illinois,5840,Sangamon
62821,IL,Illinois,7145,White
62893,IL,Illinois,1054,Marion
62910,IL,Illinois,2367,Massac
62921,IL,Illinois,332,Williamson
62932,IL,Illinois,1400,Jackson
62948,IL,Illinois,13248,Williamson
63010,MO,Missouri,35888,Jefferson
63023,MO,Missouri,5875,Jefferson
63043,MO,Missouri,22582,St. Louis
63044,MO,Missouri,10535,St. Louis
63107,MO,Missouri,9252,St. Louis
63131,MO,Missouri,17872,St. Louis
63140,MO,Missouri,327,St. Louis
63304,MO,Missouri,41223,St. Charles
63345,MO,Missouri,737,Audrain
63381,MO,Missouri,566,Warren
63445,MO,Missouri,3457,Clark
63601,MO,Missouri,15624,St. Francois
63663,MO,Missouri,820,Iron
63852,MO,Missouri,1163,Dunklin
63967,MO,Missouri,1823,Wayne
64034,MO,Missouri,9301,Jackson
64035,MO,Missouri,1072,Ray
64062,MO,Missouri,5784,Ray
64068,MO,Missouri,38777,Clay
64088,MO,Missouri,1335,Jackson
64421,MO,Missouri,927,Andrew
64451,MO,Missouri,498,Holt
64453,MO,Missouri,201,Gentry
64463,MO,Missouri,1564,Gentry
64628,MO,Missouri,5987,Linn
64679,MO,Missouri,798,Grundy
64849,MO,Missouri,161,Jasper
65018,MO,Missouri,7514,Moniteau
65059,MO,Missouri,889,Callaway
65320,MO,Missouri,36,Saline
65327,MO,Missouri,219,Saline
65436,MO,Missouri,45,Phelps
65580,MO,Missouri,581,Maries
65603,MO,Missouri,198,Dade
65618,MO,Missouri,220,Ozark
65679,MO,Missouri,2479,Taney
65702,MO,Missouri,309,Wright
65731,MO,Missouri,317,Taney
66020,KS,Kansas,1725,Leavenworth
66095,KS,Kansas,1102,Franklin
66118,KS,Kansas,0,Wyandotte
66402,KS,Kansas,2931,Shawnee
66449,KS,Kansas,928,Riley
66508,KS,Kansas,4340,Marshall
66610,KS,Kansas,10886,Shawnee
66758,KS,Kansas,224,Woodson
66770,KS,Kansas,929,Cherokee
66851,KS,Kansas,483,Marion
67004,KS,Kansas,714,Sumner
67024,KS,Kansas,963,Chautauqua
67065,KS,Kansas,286,Barber
67073,KS,Kansas,442,Marion
67127,KS,Kansas,538,Comanche
67155,KS,Kansas,194,Comanche
67232,KS,Kansas,785,Sedgwick
67334,KS,Kansas,39,Chautauqua
67345,KS,Kansas,104,Elk
67357,KS,Kansas,11795,Labette
67480,KS,Kansas,1646,Dickinson
67673,KS,Kansas,106,Osborne
67734,KS,Kansas,329,Thomas
67850,KS,Kansas,337,Lane
67879,KS,Kansas,1185,Greeley
68020,NE,Nebraska,525,Burt
68046,NE,Nebraska,28174,Sarpy
68371,NE,Nebraska,1498,York
68462,NE,Nebraska,4415,Lancaster
68464,NE,Nebraska,509,Saline
68528,NE,Nebraska,6340,Lancaster
68663,NE,Nebraska,612,Merrick
68758,NE,Nebraska,1286,Madison
68790,NE,Nebraska,957,Wayne
68791,NE,Nebraska,1783,Cuming
68803,NE,Nebraska,25208,Hall
68834,NE,Nebraska,159,Dawson
68879,NE,Nebraska,409,Loup
68932,NE,Nebraska,441,Franklin
68964,NE,Nebraska,42,Nuckolls
68972,NE,Nebraska,148,Franklin
69025,NE,Nebraska,1087,Frontier
70051,LA,Louisiana,2049,St. John the Baptist
70068,LA,Louisiana,33855,St. John the Baptist
70083,LA,Louisiana,2520,Plaquemines
70114,LA,Louisiana,24128,Orleans
70121,LA,Louisiana,11466,Jefferson
70452,LA,Louisiana,14483,St. Tammany
70456,LA,Louisiana,2482,Tangipahoa
70463,LA,Louisiana,122,St. Tammany
70506,LA,Louisiana,40662,Lafayette
70513,LA,Louisiana,263,Iberia
70516,LA,Louisiana,493,Acadia
70734,LA,Louisiana,7896,Ascension
70791,LA,Louisiana,27046,East Baton Rouge
70807,LA,Louisiana,17945,East Baton Rouge
71072,LA,Louisiana,1380,Webster
71078,LA,Louisiana,7112,De Soto
71250,LA,Louisiana,184,Morehouse
71302,LA,Louisiana,13379,Rapides
71423,LA,Louisiana,4632,Grant
71449,LA,Louisiana,8865,Sabine
71479,LA,Louisiana,954,LaSalle
71638,AR,Arkansas,3863,Chicot
71958,AR,Arkansas,2365,Pike
71969,AR,Arkansas,352,Montgomery
72025,AR,Arkansas,762,Perry
72099,AR,Arkansas,678,Pulaski
72149,AR,Arkansas,0,White
72326,AR,Arkansas,1924,St. Francis
72355,AR,Arkansas,2198,Phillips
72372,AR,Arkansas,1756,St. Francis
72421,AR,Arkansas,447,Craighead
72430,AR,Arkansas,384,Clay
72458,AR,Arkansas,594,Lawrence
72476,AR,Arkansas,6656,Lawrence
72555,AR,Arkansas,139,Stone
72561,AR,Arkansas,848,Izard
72566,AR,Arkansas,619,Izard
72828,AR,Arkansas,35,Yell
72955,AR,Arkansas,949,Crawford
72959,AR,Arkansas,2701,Washington
73017,OK,Oklahoma,1511,Caddo
73049,OK,Oklahoma,5994,Oklahoma
73139,OK,Oklahoma,17900,Oklahoma
73142,OK,Oklahoma,14874,Oklahoma
73151,OK,Oklahoma,1850,Oklahoma
73460,OK,Oklahoma,4766,Johnston
73520,OK,Oklahoma,151,Jefferson
73529,OK,Oklahoma,5158,Stephens
73573,OK,Oklahoma,2608,Jefferson
73625,OK,Oklahoma,633,Custer
73728,OK,Oklahoma,2048,Alfalfa
73754,OK,Oklahoma,1015,Garfield
73773,OK,Oklahoma,1827,Garfield
73838,OK,Oklahoma,420,Major
73853,OK,Oklahoma,554,Woodward
73942,OK,Oklahoma,13127,Texas
74006,OK,Oklahoma,26900,Washington
74042,OK,Oklahoma,410,Nowata
74370,OK,Oklahoma,3486,Ottawa
74403,OK,Oklahoma,30374,Muskogee
74447,OK,Oklahoma,16096,Okmulgee
74450,OK,Oklahoma,1750,Muskogee
74459,OK,Oklahoma,75,McIntosh
74552,OK,Oklahoma,1128,Haskell
74650,OK,Oklahoma,634,Pawnee
74720,OK,Oklahoma,479,Bryan
74722,OK,Oklahoma,307,McCurtain
74745,OK,Oklahoma,9564,McCurtain
74836,OK,Oklahoma,175,Johnston
74842,OK,Oklahoma,111,Pontotoc
74867,OK,Oklahoma,723,Seminole
75051,TX,Texas,40923,Dallas
75056,TX,Texas,60554,Denton
75088,TX,Texas,26039,Dallas
75105,TX,Texas,161,Navarro
75166,TX,Texas,4395,Collin
75224,TX,Texas,37592,Dallas
75426,TX,Texas,4393,Red River
75501,TX,Texas,36094,Bowie
75568,TX,Texas,2238,Morris
75645,TX,Texas,10797,Upshur
75657,TX,Texas,7261,Marion
75801,TX,Texas,16244,Anderson
75847,TX,Texas,1843,Houston
76033,TX,Texas,26081,Johnson
76078,TX,Texas,10247,Wise
76131,TX,Texas,43542,Tarrant
76225,TX,Texas,2857,Wise
76240,TX,Texas,28010,Cooke
76244,TX,Texas,77496,Tarrant
76302,TX,Texas,13482,Wichita
76367,TX,Texas,14247,Wichita
76371,TX,Texas,1367,Knox
76426,TX,Texas,12351,Wise
76427,TX,Texas,859,Jack
76429,TX,Texas,133,Stephens
76504,TX,Texas,23756,Bell
76534,TX,Texas,3046,Bell
76548,TX,Texas,30510,Bell
76570,TX,Texas,2700,Falls
76599,TX,Texas,2339,Coryell
76642,TX,Texas,6949,Limestone
76660,TX,Texas,561,Hill
76670,TX,Texas,1517,Ellis
76693,TX,Texas,1492,Freestone
76704,TX,Texas,7956,McLennan
76707,TX,Texas,15688,McLennan
76832,TX,Texas,728,San Saba
77009,TX,Texas,36147,Harris
77021,TX,Texas,26214,Harris
77026,TX,Texas,21300,Harris
77048,TX,Texas,18383,Harris
77080,TX,Texas,45586,Harris
77084,TX,Texas,107673,Harris
77091,TX,Texas,27750,Harris
77201,TX,Texas,0,Harris
77357,TX,Texas,27721,Montgomery
77389,TX,Texas,38222,Harris
77407,TX,Texas,60000,Fort Bend
77461,TX,Texas,11447,Fort Bend
77571,TX,Texas,37427,Harris
77807,TX,Texas,11564,Brazos
77835,TX,Texas,2330,Washington
77855,TX,Texas,224,Leon
77868,TX,Texas,17142,Grimes
77873,TX,Texas,1200,Grimes
78005,TX,Texas,870,Frio
78056,TX,Texas,2138,Medina
78065,TX,Texas,11130,Atascosa
78119,TX,Texas,7160,Karnes
78125,TX,Texas,45,Bee
78145,TX,Texas,116,Bee
78160,TX,Texas,4918,Wilson
78250,TX,Texas,61669,Bexar
78382,TX,Texas,21123,Aransas
78402,TX,Texas,236,Nueces
78405,TX,Texas,15059,Nueces
78537,TX,Texas,48072,Hidalgo
78675,TX,Texas,314,Gillespie
78701,TX,Texas,10848,Travis
78725,TX,Texas,8469,Travis
78757,TX,Texas,25706,Travis
78880,TX,Texas,1626,Edwards
78945,TX,Texas,10767,Fayette
78963,TX,Texas,1202,Fayette
79039,TX,Texas,965,Carson
79044,TX,Texas,646,Hartley
79053,TX,Texas,97,Parmer
79078,TX,Texas,217,Hutchinson
79092,TX,Texas,1148,Oldham
79235,TX,Texas,3298,Floyd
79345,TX,Texas,990,Terry
79364,TX,Texas,7630,Lubbock
79744,TX,Texas,1255,Pecos
79789,TX,Texas,824,Winkler
79834,TX,Texas,233,Brewster
80203,CO,Colorado,21392,Denver
80224,CO,Colorado,18941,Denver
80467,CO,Colorado,2186,Routt
80469,CO,Colorado,380,Routt
80542,CO,Colorado,4918,Weld
80735,CO,Colorado,421,Yuma
80807,CO,Colorado,4576,Kit Carson
80824,CO,Colorado,203,Yuma
81059,CO,Colorado,584,Las Animas
81084,CO,Colorado,101,Baca
81125,CO,Colorado,3469,Saguache
81252,CO,Colorado,3962,Custer
81320,CO,Colorado,262,Dolores
81321,CO,Colorado,14863,Montezuma
81429,CO,Colorado,47,Montrose
81522,CO,Colorado,123,Mesa
81630,CO,Colorado,1054,Mesa
82643,WY,Wyoming,256,Natrona
82729,WY,Wyoming,2752,Crook
82801,WY,Wyoming,25656,Sheridan
83115,WY,Wyoming,1028,Sublette
83204,ID,Idaho,18761,Bannock
83237,ID,Idaho,916,Franklin
83254,ID,Idaho,3651,Bear Lake
83336,ID,Idaho,5526,Minidoka
83340,ID,Idaho,5052,Blaine
83401,ID,Idaho,43718,Bonneville
83539,ID,Idaho,2177,Idaho
83671,ID,Idaho,5,Idaho
83676,ID,Idaho,5132,Canyon
84006,UT,Utah,894,Salt Lake
84031,UT,Utah,221,Duchesne
84052,UT,Utah,1565,Duchesne
84084,UT,Utah,38151,Salt Lake
84317,UT,Utah,2194,Weber
84531,UT,Utah,946,San Juan
84622,UT,Utah,1918,Sanpete
84721,UT,Utah,23797,Iron
84728,UT,Utah,35,Millard
84737,UT,Utah,18226,Washington
84770,UT,Utah,42578,Washington
85225,AZ,Arizona,70356,Maricopa
85263,AZ,Arizona,2907,Maricopa
85343,AZ,Arizona,205,Maricopa
85534,AZ,Arizona,2753,Greenlee
85536,AZ,Arizona,440,Graham
85554,AZ,Arizona,581,Gila
85614,AZ,Arizona,23777,Pima
85705,AZ,Arizona,56314,Pima
85710,AZ,Arizona,54489,Pima
85718,AZ,Arizona,26346,Pima
86030,AZ,Arizona,1519,Navajo
86440,AZ,Arizona,7028,Mohave
87049,NM,New Mexico,1600,Cibola
87068,NM,New Mexico,4897,Valencia
87111,NM,New Mexico,57108,Bernalillo
87144,NM,New Mexico,43651,Sandoval
87317,NM,New Mexico,1778,McKinley
87401,NM,New Mexico,46614,San Juan
87499,NM,New Mexico,482,San Juan
87507,NM,New Mexico,49451,Santa Fe
87551,NM,New Mexico,295,Rio Arriba
87752,NM,New Mexico,374,Mora
87828,NM,New Mexico,338,Socorro
88001,NM,New Mexico,36050,Doña Ana
88023,NM,New Mexico,2465,Grant
88072,NM,New Mexico,2572,Doña Ana
88114,NM,New Mexico,34,Lea
88317,NM,New Mexico,1656,Otero
88343,NM,New Mexico,4,Lincoln
88416,NM,New Mexico,33,San Miguel
89030,NV,Nevada,50417,Clark
89039,NV,Nevada,149,Clark
89074,NV,Nevada,50353,Clark
89146,NV,Nevada,18695,Clark
89428,NV,Nevada,158,Lyon
89815,NV,Nevada,14177,Elko
90034,CA,California,53861,Los Angeles
90049,CA,California,36418,Los Angeles
90066,CA,California,59167,Los Angeles
90230,CA,California,32687,Los Angeles
90304,CA,California,25946,Los Angeles
90403,CA,California,23902,Los Angeles
90742,CA,California,692,Orange
91345,CA,California,19145,Los Angeles
91752,CA,California,35694,Riverside
91789,CA,California,44440,Los Angeles
91935,CA,California,8550,San Diego
92019,CA,California,43272,San Diego
92021,CA,California,70148,San Diego
92131,CA,California,34727,San Diego
92139,CA,California,36105,San Diego
92308,CA,California,42207,San Bernardino
92347,CA,California,702,San Bernardino
92509,CA,California,81383,Riverside
92582,CA,California,17219,Riverside
92591,CA,California,41609,Riverside
92801,CA,California,66594,Orange
92840,CA,California,54735,Orange
92886,CA,California,50784,Orange
93660,CA,California,4090,Fresno
93673,CA,California,754,Tulare
93955,CA,California,34566,Monterey
94085,CA,California,23223,Santa Clara
94115,CA,California,34604,San Francisco
94541,CA,California,65928,Alameda
94621,CA,California,35035,Alameda
94850,CA,California,0,Contra Costa
95008,CA,California,46352,Santa Clara
95012,CA,California,10780,Monterey
95124,CA,California,51455,Santa Clara
95129,CA,California,39741,Santa Clara
95219,CA,California,29270,San Joaquin
95360,CA,California,13278,Stanislaus
95389,CA,California,1417,Mariposa
95456,CA,California,838,Mendocino
95494,CA,California,171,Mendocino
95531,CA,California,23737,Del Norte
95543,CA,California,705,Del Norte
95551,CA,California,1416,Humboldt
95563,CA,California,665,Trinity
95565,CA,California,762,Humboldt
95571,CA,California,304,Humboldt
95585,CA,California,457,Mendocino
95692,CA,California,5251,Yuba
95903,CA,California,1653,Yuba
95934,CA,California,146,Plumas
95948,CA,California,11917,Butte
96028,CA,California,1368,Shasta
96041,CA,California,2934,Trinity
96063,CA,California,359,Tehama
96076,CA,California,284,Trinity
96117,CA,California,355,Lassen
96705,HI,Hawaii,3081,Kauai
96742,HI,Hawaii,66,Kalawao
96748,HI,Hawaii,3892,Maui
96754,HI,Hawaii,3269,Kauai
96762,HI,Hawaii,6182,Honolulu
96782,HI,Hawaii,38000,Honolulu
96815,HI,Hawaii,25261,Honolulu
96826,HI,Hawaii,31445,Honolulu
96928,GU,Guam,,Guam
97045,OR,Oregon,56250,Clackamas
97124,OR,Oregon,55170,Washington
97134,OR,Oregon,290,Tillamook
97317,OR,Oregon,25441,Marion
97417,OR,Oregon,2407,Douglas
97435,OR,Oregon,2135,Douglas
97438,OR,Oregon,1084,Lane
97463,OR,Oregon,3899,Lane
97488,OR,Oregon,1219,Lane
97490,OR,Oregon,257,Lane
97504,OR,Oregon,47947,Jackson
97859,OR,Oregon,151,Umatilla
97901,OR,Oregon,710,Malheur
97913,OR,Oregon,4875,Malheur
98028,WA,Washington,22738,King
98229,WA,Washington,32801,Whatcom
98237,WA,Washington,4410,Skagit
98249,WA,Washington,4399,Island
98271,WA,Washington,29130,Snohomish
98333,WA,Washington,3918,Pierce
98357,WA,Washington,1560,Clallam
98367,WA,Washington,29826,Kitsap
98403,WA,Washington,8130,Pierce
98503,WA,Washington,40452,Thurston
98535,WA,Washington,757,Grays Harbor
98542,WA,Washington,615,Lewis
98585,WA,Washington,832,Lewis
98601,WA,Washington,3702,Clark
98675,WA,Washington,7159,Clark
98801,WA,Washington,43366,Chelan
98837,WA,Washington,44136,Grant
98901,WA,Washington,32358,Yakima
98936,WA,Washington,6752,Yakima
99136,WA,Washington,17,Whitman
99155,WA,Washington,1007,Okanogan
99173,WA,Washington,1673,Stevens
99206,WA,Washington,38792,Spokane
99330,WA,Washington,1073,Franklin
99347,WA,Washington,2241,Garfield
99574,AK,Alaska,2903,Valdez-Cordova
99587,AK,Alaska,1742,Anchorage
99607,AK,Alaska,236,Bethel
99624,AK,Alaska,42,Kodiak Island
99636,AK,Alaska,546,Dillingham
99690,AK,Alaska,175,Bethel
99691,AK,Alaska,143,Yukon-Koyukuk
99753,AK,Alaska,291,Nome
99788,AK,Alaska,109,Yukon-Koyukuk
99929,AK,Alaska,2502,Wrangell
38603,MS,Mississippi,3071,Benton
38641,MS,Mississippi,2100,DeSoto
38749,MS,Mississippi,71,Sunflower
38868,MS,Mississippi,6396,Lee
38873,MS,Mississippi,2939,Tishomingo
39074,MS,Mississippi,14961,Scott
39115,MS,Mississippi,85,Humphreys
39451,MS,Mississippi,6795,Greene
39470,MS,Mississippi,12068,Pearl River
39483,MS,Mississippi,6122,Marion
39530,MS,Mississippi,8052,Harrison
39654,MS,Mississippi,5171,Lawrence
39767,MS,Mississippi,961,Webster
660,PR,Puerto Rico,15943,Hormigueros
682,PR,Puerto Rico,31735,Mayagüez
738,PR,Puerto Rico,29196,Fajardo
901,PR,Puerto Rico,6617,San Juan
952,PR,Puerto Rico,7598,Toa Baja
957,PR,Puerto Rico,38198,Bayamón
966,PR,Puerto Rico,15254,Guaynabo
1009,MA,Massachusetts,261,Hampden
1350,MA,Massachusetts,87,Franklin
1354,MA,Massachusetts,1596,Franklin
1721,MA,Massachusetts,17710,Middlesex
1879,MA,Massachusetts,12443,Middlesex
1890,MA,Massachusetts,22738,Middlesex
2121,MA,Massachusetts,30159,Suffolk
2130,MA,Massachusetts,40749,Suffolk
2136,MA,Massachusetts,35213,Suffolk
2143,MA,Massachusetts,25327,Middlesex
2144,MA,Massachusetts,24818,Middlesex
2346,MA,Massachusetts,24802,Plymouth
2357,MA,Massachusetts,1061,Bristol
2542,MA,Massachusetts,949,Barnstable
2568,MA,Massachusetts,4107,Dukes
2635,MA,Massachusetts,3004,Barnstable
2746,MA,Massachusetts,15417,Bristol
3034,NH,New Hampshire,4046,Rockingham
3064,NH,New Hampshire,14441,Hillsborough
3216,NH,New Hampshire,2477,Merrimack
3263,NH,New Hampshire,4112,Merrimack
3281,NH,New Hampshire,9031,Hillsborough
3282,NH,New Hampshire,889,Grafton
3561,NH,New Hampshire,5920,Grafton
3817,NH,New Hampshire,931,Carroll
3851,NH,New Hampshire,4080,Strafford
3855,NH,New Hampshire,2697,Strafford
3865,NH,New Hampshire,7689,Rockingham
3868,NH,New Hampshire,5316,Strafford
3875,NH,New Hampshire,1099,Carroll
3908,ME,Maine,7470,York
4015,ME,Maine,3895,Cumberland
4062,ME,Maine,18478,Cumberland
4227,ME,Maine,112,Oxford
4280,ME,Maine,6752,Androscoggin
4292,ME,Maine,1114,Oxford
4438,ME,Maine,1045,Waldo
4476,ME,Maine,1225,Hancock
4479,ME,Maine,1423,Piscataquis
4617,ME,Maine,826,Hancock
4742,ME,Maine,3320,Aroostook
4858,ME,Maine,1219,Knox
4976,ME,Maine,9770,Somerset
4986,ME,Maine,1657,Waldo
5051,VT,Vermont,1641,Orange
5059,VT,Vermont,427,Windsor
5262,VT,Vermont,2251,Bennington
5462,VT,Vermont,1966,Chittenden
5495,VT,Vermont,10262,Chittenden
5675,VT,Vermont,1112,Orange
5775,VT,Vermont,489,Rutland
5819,VT,Vermont,9144,Caledonia
5855,VT,Vermont,7046,Orleans
5871,VT,Vermont,1464,Caledonia
6073,CT,Connecticut,5830,Hartford
6078,CT,Connecticut,12282,Hartford
6259,CT,Connecticut,4471,Windham
6334,CT,Connecticut,2508,New London
6419,CT,Connecticut,6392,Middlesex
6612,CT,Connecticut,7529,Fairfield
6840,CT,Connecticut,20276,Fairfield
7006,NJ,New Jersey,25553,Essex
7090,NJ,New Jersey,29856,Union
7094,NJ,New Jersey,20125,Hudson
7111,NJ,New Jersey,54079,Essex
7304,NJ,New Jersey,43327,Hudson
7417,NJ,New Jersey,10946,Bergen
8004,NJ,New Jersey,12169,Camden
8063,NJ,New Jersey,3042,Gloucester
8110,NJ,New Jersey,18753,Camden
8241,NJ,New Jersey,1099,Atlantic
616,PR,Puerto Rico,10022,Arecibo
850,VI,Virgin Islands,,St. Croix
968,PR,Puerto Rico,3448,Guaynabo
1002,MA,Massachusetts,30014,Hampshire
1011,MA,Massachusetts,1430,Hampden
1033,MA,Massachusetts,6322,Hampshire
1097,MA,Massachusetts,56,Hampden
1258,MA,Massachusetts,488,Berkshire
1376,MA,Massachusetts,5013,Franklin
1463,MA,Massachusetts,12105,Middlesex
1519,MA,Massachusetts,7042,Worcester
1602,MA,Massachusetts,22900,Worcester
1748,MA,Massachusetts,17598,Middlesex
1775,MA,Massachusetts,7133,Middlesex
1952,MA,Massachusetts,9379,Essex
1983,MA,Massachusetts,6568,Essex
2163,MA,Massachusetts,2621,Suffolk
2461,MA,Massachusetts,7084,Middlesex
2633,MA,Massachusetts,4070,Barnstable
2743,MA,Massachusetts,10529,Bristol
3033,NH,New Hampshire,5348,Hillsborough
3230,NH,New Hampshire,1222,Merrimack
3268,NH,New Hampshire,1270,Merrimack
3269,NH,New Hampshire,2908,Belknap
3280,NH,New Hampshire,1199,Sullivan
3580,NH,New Hampshire,1408,Grafton
3597,NH,New Hampshire,452,Coos
3745,NH,New Hampshire,1550,Sullivan
3874,NH,New Hampshire,8925,Rockingham
3882,NH,New Hampshire,1630,Carroll
3894,NH,New Hampshire,6320,Carroll
4056,ME,Maine,355,York
4106,ME,Maine,25906,Cumberland
